,job status,marital,education,housing,approval,age,balance,duration
4232,9,1,1,1,1,38.0,-242,1173.0
4233,4,0,2,1,0,31.0,582,58.0
4234,1,2,0,1,0,58.0,8218,124.0
4235,4,1,2,1,0,44.0,1424,201.0
4236,1,0,1,1,1,31.0,92,688.0
4237,9,1,1,0,1,33.0,2085,501.0
4238,9,1,2,0,1,36.0,197,260.0
4239,9,1,1,0,0,31.0,2305,139.0
4240,0,0,1,1,0,45.0,-547,214.0
4241,9,1,2,0,0,30.0,411,142.0
4242,1,0,1,1,0,34.0,584,154.0
4243,4,0,2,1,0,34.0,997,81.0
4244,0,2,1,1,0,39.0,83,69.0
4245,4,0,2,0,0,416.0,6563,136.0
4246,7,1,1,1,0,32.0,0,99.0
4247,4,1,2,0,0,32.0,0,9.0
4248,1,0,0,1,0,36.0,398,278.0
4249,0,0,2,1,0,35.0,1145,82.0
4250,4,1,2,1,1,32.0,2,100.0
4251,4,1,2,1,0,33.0,201,171.0
4252,2,0,0,0,0,49.0,563,84.0
4253,4,0,2,0,0,35.0,3161,433.0
4254,9,0,1,0,0,31.0,0,624.0
4255,4,0,1,0,0,42.0,1331,698.0
4256,3,0,0,0,1,34.0,2929,518.0
4257,7,0,1,1,0,32.0,-220,123.0
4258,4,1,2,1,0,29.0,5980,317.0
4259,7,1,1,1,0,32.0,48,8.0
4260,3,1,3,0,0,50.0,0,118.0
4261,5,0,1,0,0,58.0,3382,294.0
4262,9,0,1,0,1,59.0,2308,815.0
4263,8,0,2,1,1,25.0,10,857.0
4264,7,0,1,1,0,57.0,162,174.0
4265,1,1,1,1,0,30.0,1073,1130.0
4266,7,1,1,1,0,26.0,1700,13.0
4267,7,1,0,1,0,50.0,148,198.0
4268,7,0,1,1,0,39.0,0,503.0
4269,1,0,0,1,0,45.0,185,249.0
4270,4,2,2,0,0,37.0,896,343.0
4271,1,2,0,1,0,47.0,1279,479.0
4272,9,0,2,1,0,50.0,199,116.0
4273,4,0,1,0,0,40.0,99,15.0
4274,1,0,0,1,0,35.0,378,427.0
4275,4,0,2,0,1,53.0,15,921.0
4276,0,0,1,1,0,35.0,147,41.0
4277,9,0,1,0,0,54.0,2225,73.0
4278,0,1,1,1,0,35.0,1810,65.0
4279,3,0,3,0,0,31.0,-6,94.0
4280,9,2,1,1,0,46.0,435,192.0
4281,4,0,1,0,1,52.0,335,411.0
4282,0,2,1,0,1,34.0,-251,641.0
4283,7,2,1,1,0,46.0,5,305.0
4284,6,0,1,1,0,54.0,641,472.0
4285,0,0,2,1,0,37.0,0,115.0
4286,0,0,2,0,0,39.0,722,141.0
4287,9,0,2,1,0,50.0,3337,24.0
4288,9,2,1,0,0,44.0,0,264.0
4289,0,0,1,1,0,56.0,1504,66.0
4290,7,0,2,0,0,40.0,35,318.0
4291,7,0,1,1,0,36.0,895,622.0
4292,4,0,2,1,0,33.0,752,104.0
4293,1,1,1,1,0,33.0,1925,76.0
4294,7,0,1,1,0,42.0,-246,149.0
4295,6,1,2,1,0,30.0,901,601.0
4296,0,1,1,0,0,33.0,894,509.0
4297,1,1,1,1,0,26.0,592,174.0
4298,0,1,1,0,0,26.0,3529,57.0
4299,7,0,1,1,0,37.0,0,187.0
4300,5,0,0,0,1,59.0,0,493.0
4301,1,0,0,1,0,49.0,371,18.0
4302,1,1,0,1,0,33.0,1,257.0
4303,9,1,1,1,0,46.0,834,196.0
4304,2,0,0,1,0,55.0,298,144.0
4305,7,0,2,1,0,49.0,306,285.0
4306,9,0,1,1,0,51.0,143,627.0
4307,0,0,1,1,0,27.0,186,136.0
4308,9,0,1,0,0,44.0,5597,27.0
4309,7,1,1,1,0,40.0,1547,88.0
4310,4,0,2,0,0,36.0,1852,362.0
4311,0,1,1,1,0,46.0,1790,214.0
4312,7,1,1,1,0,30.0,20,404.0
4313,0,0,1,1,0,35.0,8652,103.0
4314,9,1,1,0,0,31.0,1626,356.0
4315,0,0,1,0,0,37.0,749,219.0
4316,1,0,3,1,0,49.0,51,984.0
4317,7,1,1,0,0,27.0,-1,60.0
4318,1,0,1,1,0,32.0,-32,145.0
4319,5,2,1,0,0,70.0,6850,252.0
4320,9,1,1,0,0,22.0,333,129.0
4321,1,0,1,0,0,58.0,-27,77.0
4322,1,0,1,1,0,33.0,932,226.0
4323,5,2,0,0,0,83.0,0,664.0
4324,4,2,2,1,0,50.0,100,157.0
4325,1,0,1,1,0,53.0,-626,205.0
4326,4,1,2,0,0,37.0,9,484.0
4327,7,2,0,0,0,55.0,653,800.0
4328,0,0,1,1,1,49.0,3608,231.0
4329,1,0,0,1,0,41.0,293,102.0
4330,4,1,2,1,0,40.0,36,240.0
4331,4,0,2,1,0,48.0,263,350.0
4332,8,1,1,0,0,27.0,8366,458.0
4333,4,1,2,1,0,30.0,2186,366.0
4334,2,1,1,1,0,37.0,20453,115.0
4335,7,1,1,0,0,37.0,105,260.0
4336,1,0,1,1,0,40.0,440,327.0
4337,5,0,3,0,1,73.0,519,434.0
4338,4,0,2,1,0,50.0,19447,166.0
4339,1,0,0,0,0,53.0,225,171.0
4340,1,0,1,1,0,47.0,2548,577.0
4341,9,2,1,0,0,33.0,0,224.0
4342,1,0,3,1,1,50.0,2284,1088.0
4343,1,0,0,1,0,51.0,40,79.0
4344,3,2,2,0,0,42.0,364,52.0
4345,9,1,1,0,0,34.0,174,259.0
4346,9,0,1,1,0,44.0,10888,163.0
4347,0,0,1,1,0,32.0,0,159.0
4348,5,0,2,0,0,60.0,225,54.0
4349,5,2,2,0,0,60.0,2131,421.0
4350,1,1,1,0,1,29.0,-20,574.0
4351,4,1,1,0,0,39.0,36,70.0
4352,1,0,0,0,0,47.0,2642,310.0
4353,0,0,2,1,0,30.0,400,223.0
4354,9,1,2,0,0,31.0,1214,39.0
4355,4,1,2,1,0,34.0,-292,181.0
4356,0,0,1,1,0,51.0,1415,151.0
4357,1,0,1,1,0,38.0,213,270.0
4358,0,1,1,0,0,47.0,2540,110.0
4359,3,1,2,0,0,46.0,3232,94.0
4360,4,0,2,0,0,33.0,296,90.0
4361,4,0,2,0,0,30.0,42,115.0
4362,9,0,1,0,0,40.0,697,220.0
4363,1,1,1,1,0,38.0,13156,291.0
4364,5,2,1,0,1,63.0,1490,506.0
4365,4,0,2,0,0,33.0,150,151.0
4366,5,0,1,0,1,59.0,0,812.0
4367,4,1,2,1,0,29.0,4210,119.0
4368,7,2,1,1,0,54.0,1012,33.0
4369,9,0,1,1,0,57.0,16063,352.0
4370,1,0,0,1,0,57.0,5431,383.0
4371,7,1,1,1,0,28.0,317,21.0
4372,9,1,1,1,0,30.0,4787,266.0
4373,1,0,1,1,0,28.0,225,866.0
4374,7,2,0,1,0,45.0,3854,10.0
4375,7,2,1,1,0,29.0,92,240.0
4376,1,0,0,1,0,42.0,-10,291.0
4377,1,0,1,1,0,31.0,-617,115.0
4378,3,2,0,0,0,59.0,195,366.0
4379,1,0,0,1,0,41.0,1172,153.0
4380,3,0,1,0,0,57.0,0,197.0
4381,7,2,1,0,0,43.0,0,106.0
4382,7,2,1,1,0,30.0,-94,41.0
4383,0,1,1,0,0,26.0,609,112.0
4384,4,1,2,0,0,52.0,4,30.0
4385,2,2,1,1,0,32.0,1121,211.0
4386,4,2,2,1,0,39.0,355,313.0
4387,1,0,1,1,0,31.0,3653,252.0
4388,5,2,0,0,1,83.0,1097,181.0
4389,4,0,2,0,0,34.0,436,118.0
4390,1,0,1,1,0,40.0,4795,57.0
4391,6,0,1,0,0,39.0,266,102.0
4392,10,0,1,0,1,50.0,3357,239.0
4393,9,0,2,1,0,30.0,101,187.0
4394,1,0,1,1,0,43.0,10910,66.0
4395,1,0,1,0,0,49.0,1568,206.0
4396,5,1,0,0,0,41.0,0,239.0
4397,1,0,1,1,0,35.0,305,7.0
4398,5,0,2,0,0,57.0,31,260.0
4399,2,0,1,1,0,29.0,452,347.0
4400,0,0,1,1,0,48.0,5,697.0
4401,2,2,2,0,0,38.0,7929,182.0
4402,2,0,0,1,1,41.0,39,549.0
4403,3,0,0,0,0,39.0,267,1151.0
4404,4,0,2,0,0,31.0,4945,445.0
4405,9,0,1,1,0,51.0,463,213.0
4406,10,1,1,1,0,35.0,2116,409.0
4407,0,2,1,1,1,45.0,59,873.0
4408,1,0,1,1,0,28.0,131,147.0
4409,5,0,1,0,0,57.0,107,85.0
4410,10,0,1,0,0,36.0,-35,339.0
4411,9,0,0,1,0,49.0,230,96.0
4412,4,1,2,1,0,34.0,2679,195.0
4413,5,0,0,0,0,65.0,493,622.0
4414,7,1,1,1,0,26.0,256,101.0
4415,1,0,0,0,0,52.0,-133,96.0
4416,1,1,1,1,1,32.0,811,563.0
4417,10,0,2,1,0,33.0,302,670.0
4418,4,0,2,1,0,43.0,3529,190.0
4419,9,1,2,1,0,26.0,75,351.0
4420,9,0,1,1,0,45.0,999,215.0
4421,4,1,2,1,0,30.0,7845,59.0
4422,7,2,0,1,0,37.0,260,446.0
4423,4,1,2,1,1,45.0,2048,310.0
4424,4,0,2,1,0,34.0,1557,213.0
4425,7,0,1,1,0,35.0,505,371.0
4426,0,0,2,0,0,41.0,1536,54.0
4427,6,0,2,0,0,42.0,0,118.0
4428,1,0,3,1,0,48.0,439,212.0
4429,11,0,0,0,0,45.0,44,81.0
4430,4,0,2,1,0,47.0,295,157.0
4431,1,0,0,1,0,37.0,190,194.0
4432,4,0,1,1,0,32.0,3935,129.0
4433,4,0,2,1,1,40.0,-17,474.0
4434,9,1,1,1,0,35.0,175,219.0
4435,9,1,1,1,0,31.0,4888,475.0
4436,9,1,2,0,0,36.0,40,359.0
4437,4,0,2,0,0,44.0,4460,168.0
4438,0,2,1,0,0,52.0,98,148.0
4439,8,1,1,0,0,28.0,330,197.0
4440,1,0,0,0,0,45.0,13117,42.0
4441,4,0,2,0,0,38.0,12877,118.0
4442,1,0,0,1,0,39.0,1506,299.0
4443,4,1,2,0,0,28.0,0,198.0
4444,9,1,1,0,0,31.0,775,361.0
4445,1,0,0,1,0,46.0,258,217.0
4446,8,1,1,1,0,22.0,246,25.0
4447,1,1,0,1,1,49.0,2146,1516.0
4448,10,0,1,1,0,44.0,304,129.0
4449,6,1,1,1,0,31.0,360,592.0
4450,1,0,0,1,0,53.0,3316,331.0
4451,4,0,2,0,0,55.0,6880,353.0
4452,9,0,1,0,0,35.0,2189,256.0
4453,1,0,1,1,0,35.0,5304,340.0
4454,4,1,2,1,0,37.0,102,101.0
4455,1,0,1,1,0,50.0,181,599.0
4456,4,0,0,1,0,37.0,3953,610.0
4457,1,1,0,1,0,37.0,6969,412.0
4458,4,1,2,0,1,29.0,572,314.0
4459,0,1,1,1,0,31.0,223,508.0
4460,9,0,1,1,0,40.0,-396,127.0
4461,7,2,1,0,0,47.0,164,212.0
4462,6,0,1,0,0,55.0,2678,151.0
4463,9,1,1,1,0,33.0,920,58.0
4464,7,2,1,0,0,53.0,4554,8.0
4465,4,1,2,0,1,38.0,623,297.0
4466,4,0,1,0,0,61.0,967,180.0
4467,10,2,1,1,0,43.0,1577,87.0
4468,3,0,0,1,0,42.0,1,59.0
4469,4,2,2,0,0,36.0,0,81.0
4470,9,1,2,1,0,31.0,1166,207.0
4471,4,0,3,0,0,59.0,3534,216.0
4472,1,0,0,1,0,29.0,200,322.0
4473,9,0,1,1,0,33.0,4790,137.0
4474,1,0,0,1,0,44.0,-237,73.0
4475,1,0,1,1,0,43.0,1335,371.0
4476,4,0,2,1,0,42.0,603,298.0
4477,4,1,2,0,0,32.0,577,101.0
4478,4,0,2,1,0,43.0,0,110.0
4479,0,1,1,1,0,39.0,163,107.0
4480,1,0,0,1,0,23.0,1158,743.0
4481,7,0,1,0,0,43.0,642,644.0
4482,0,0,1,1,0,46.0,466,169.0
4483,9,0,1,1,0,31.0,119,380.0
4484,4,0,2,0,1,38.0,3436,663.0
4485,1,0,0,1,0,53.0,238,238.0
4486,1,0,0,1,0,37.0,378,514.0
4487,2,2,1,0,0,49.0,32,128.0
4488,10,1,1,0,0,31.0,315,130.0
4489,4,0,2,0,0,45.0,6945,131.0
4490,0,0,1,1,0,58.0,3496,111.0
4491,1,1,1,1,0,35.0,0,169.0
4492,9,1,1,1,0,32.0,309,346.0
4493,9,1,2,1,0,28.0,0,205.0
4494,9,1,1,1,1,26.0,668,576.0
4496,1,1,1,0,0,30.0,363,171.0
4497,2,1,2,0,0,31.0,38,185.0
4498,4,0,2,1,0,31.0,1183,676.0
4499,1,2,0,0,0,45.0,942,362.0
4500,0,0,1,1,0,38.0,4196,193.0
4502,7,0,1,1,0,42.0,-91,43.0
4503,6,0,0,0,1,60.0,362,816.0
4504,1,1,1,1,1,42.0,1080,951.0
4505,0,1,1,1,1,32.0,620,1234.0
4506,10,2,2,0,0,410.0,-166,85.0
4507,7,0,1,1,0,33.0,288,306.0
4508,0,0,3,1,0,42.0,642,509.0
4509,9,0,2,0,0,51.0,2506,210.0
4510,9,2,1,1,0,36.0,566,129.0
4511,1,0,1,1,1,46.0,668,1263.0
4512,1,0,1,1,0,40.0,1100,660.0
4513,1,0,1,0,0,49.0,322,356.0
4514,1,0,1,1,0,38.0,1205,45.0
4515,7,1,1,1,0,32.0,473,624.0
4516,7,0,1,1,0,99.0,-333,329.0
4517,6,0,2,1,0,57.0,-3313,-153.0
4518,9,0,1,0,0,57.0,295,151.0
4519,1,0,1,0,0,28.0,1137,129.0
4520,2,1,2,1,0,44.0,1136,345.0
